stem_id,station_m,x,y,diameter_m,gt_tree_id
15,3.0,423717.52703,5858094.37248,0.4078,41
15,3.5,423717.40469,5858094.821060001,0.4392,41
15,4.0,423717.20079000003,5858095.310420001,0.5158,41
15,4.5,423716.99689,5858095.759000001,0.5471,41
15,5.0,423716.75221,5858096.207580001,0.4961,41
15,5.5,423716.50753,5858096.61538,0.346,41
15,6.0,423716.22207,5858097.0231800005,0.5767,41
15,6.5,423715.93661000003,5858097.471760001,0.5767,41
15,7.0,423715.69193000003,5858097.87956,0.5158,41
15,7.5,423715.44725,5858098.328140001,0.5158,41
15,8.0,423715.20257,5858098.77672,0.4961,41
15,8.5,423714.95789,5858099.184520001,0.4078,41
15,9.0,423714.71321,5858099.6331,0.5158,41
15,9.5,423714.50931,5858100.081680001,0.5158,41
15,10.0,423714.26463,5858100.53026,0.5222,41
15,10.5,423713.97917,5858100.938060001,0.5222,41
15,11.0,423713.73449,5858101.345860001,0.5471,41
