stem_id,station_m,x,y,diameter_m,gt_tree_id
41,10.0,420310.15646,5853367.2415000005,0.5266,608
41,10.5,420309.90102,5853367.688520001,0.5712,608
41,11.0,420309.64558,5853368.135540001,0.5266,608
41,11.5,420309.454,5853368.582560001,0.5266,608
41,12.0,420309.19856,5853369.029580001,0.5266,608
41,12.5,420309.00698,5853369.476600001,0.4605,608
41,13.0,420308.75154,5853369.9236200005,0.4605,608
41,13.5,420308.4961,5853370.370640001,0.4039,608
41,14.0,420308.24066,5853370.817660001,0.4039,608
41,14.5,420308.04908,5853371.200820001,0.3612,608
41,15.0,420307.79364,5853371.647840001,0.3612,608
41,15.5,420307.47434,5853372.094860001,0.3612,608
41,16.0,420307.2189,5853372.478020001,0.4039,608
41,16.5,420306.96346,5853372.925040001,0.5266,608
41,17.0,420306.70802,5853373.372060001,0.5266,608
41,17.5,420306.45258,5853373.819080001,0.5266,608
42,0.0,420143.80116000003,5852997.045080001,0.1277,265
42,0.5,420143.80116000003,5852997.5559600005,0.2856,265
42,1.0,420143.7373,5852998.06684,0.4039,265
42,1.5,420143.67344,5852998.513860001,0.5109,265
42,2.0,420143.54572,5852999.024740001,0.5109,265
42,2.5,420143.48186,5852999.535620001,0.5109,265
42,3.0,420143.35414,5852999.982640001,0.5266,265
42,3.5,420143.22642,5853000.493520001,0.5712,265
42,4.0,420143.03484,5853000.940540001,0.5266,265
42,4.5,420142.7794,5853001.387560001,0.5109,265
42,5.0,420142.58782,5853001.8345800005,0.5266,265
42,5.5,420142.39624000003,5853002.281600001,0.5266,265
42,6.0,420142.26852,5853002.792480001,0.5109,265
42,6.5,420142.07694,5853003.239500001,0.6386,265
42,7.0,420141.88536,5853003.686520001,0.6878,265
42,7.5,420141.69378000003,5853004.197400001,0.7447,265
42,8.0,420141.56606,5853004.644420001,0.7769,265
42,8.5,420141.43834,5853005.091440001,0.7663,265
42,9.0,420141.31062,5853005.6023200005,0.7447,265
42,9.5,420141.1829,5853006.1132000005,0.6512,265
42,10.0,420141.05518,5853006.560220001,0.6386,265
42,10.5,420140.92746000004,5853007.071100001,0.5712,265
